Date,CIPLA,KOTAKBANK,APOLLOHOSP,INFY,TECHM,DRREDDY,POWERGRID,ASIANPAINT,DIVISLAB,WIPRO,HINDUNILVR,BHARTIARTL,HDFCBANK,ULTRACEMCO,ITC,TCS,ICICIBANK,SUNPHARMA,GRASIM,BPCL,TATAMOTORS,NESTLEIND,SBILIFE,HDFC,TATACONSUM,INDUSINDBK,EICHERMOT,BRITANNIA,AXISBANK,NTPC,BAJAJ-AUTO,MARUTI,JSWSTEEL,TITAN,SBIN,M&M,HDFCLIFE,LT,HCLTECH,UPL,RELIANCE,ONGC,COALINDIA,HEROMOTOCO,ADANIENT,ADANIPORTS,HINDALCO,TATASTEEL,BAJFINANCE,BAJAJFINSV
2021-06-14,976.15,1768.05,3350.2,1461.8,1069.25,5461.35,248.7,2949.9,4388.05,561.6,2364.6,539.35,1479.45,6678.5,207.3,3276.35,635.15,677.1,1493.0,483.7,355.95,17577.5,986.15,2539.2,714.75,1024.3,2744.95,3591.25,736.25,118.2,4146.5,7177.85,729.15,1734.8,430.35,807.45,681.7,1515.75,984.2,834.6,2244.9,124.8,159.35,2985.65,1501.45,768.45,394.8,1164.8,6194.15,11926.15
2021-06-15,969.7,1770.9,3298.3,1473.9,1066.85,5410.85,247.6,3042.2,4313.05,557.9,2391.95,542.5,1490.25,6668.3,207.05,3262.75,645.3,673.2,1495.25,481.9,352.7,17684.8,995.85,2545.1,719.5,1034.45,2763.5,3631.85,750.9,117.8,4138.1,7166.25,725.1,1723.4,429.5,808.6,692.55,1510.8,985.45,841.8,2250.0,125.35,157.15,3007.05,1538.85,761.85,390.85,1174.3,6161.15,11798.7
2021-06-16,956.75,1760.6,3294.2,1480.6,1069.15,5406.1,242.15,3018.7,4300.7,555.25,2407.9,536.75,1484.6,6587.4,207.85,3274.35,640.1,668.55,1469.2,481.25,349.35,17965.2,991.8,2521.45,735.9,1013.7,2741.05,3639.45,749.8,119.8,4110.45,7114.25,705.4,1714.95,425.95,806.15,692.15,1490.9,979.4,838.2,2211.6,126.7,155.55,2975.4,1448.3,706.7,380.25,1142.15,6081.6,11856.15
2021-06-17,950.95,1766.05,3240.6,1495.3,1080.25,5286.5,239.85,3060.3,4302.35,558.7,2417.7,528.65,1466.1,6704.85,205.65,3317.75,633.0,665.05,1458.2,476.9,345.65,18059.05,983.3,2487.3,745.0,984.05,2673.75,3658.15,738.6,117.4,4053.9,6969.35,696.35,1711.4,420.25,805.7,700.3,1487.55,986.4,835.05,2215.65,125.1,152.15,2914.1,1367.7,646.9,369.25,1103.75,6050.25,11818.55
2021-06-18,960.9,1760.45,3221.5,1503.3,1070.7,5283.9,233.0,3047.2,4197.3,549.8,2482.9,538.75,1479.8,6693.9,204.55,3297.3,630.4,668.5,1480.75,472.35,337.4,17670.65,982.55,2488.1,739.8,995.4,2707.55,3619.2,736.3,113.55,4167.1,6959.35,670.6,1711.3,412.9,781.55,709.2,1476.0,975.25,808.0,2225.65,120.25,146.4,2891.35,1487.5,694.35,371.35,1092.3,6087.05,11999.35
2021-06-21,960.15,1772.05,3238.0,1500.3,1062.9,5282.0,234.85,3068.55,4229.1,542.15,2514.35,539.6,1488.7,6775.5,204.45,3273.1,631.25,671.35,1496.65,475.05,334.3,17649.15,981.55,2516.4,742.55,1007.55,2698.45,3648.85,739.55,118.0,4182.65,6899.9,672.95,1742.85,419.75,776.85,718.75,1467.05,982.0,772.2,2237.25,120.95,147.5,2894.85,1540.0,731.05,367.6,1106.15,6116.0,12156.4
2021-06-22,955.85,1757.1,3258.2,1511.85,1057.2,5308.35,234.05,3010.8,4288.75,556.55,2490.25,536.4,1483.8,6858.95,205.1,3301.2,630.85,666.8,1496.3,473.65,337.9,17436.55,1007.0,2522.9,756.7,1000.1,2718.2,3650.9,739.35,118.3,4221.6,7265.4,675.25,1757.0,418.65,775.2,716.75,1499.2,980.1,802.5,2225.75,122.05,148.7,2907.05,1541.6,742.9,367.55,1112.3,6016.8,12131.65
2021-06-23,957.75,1736.7,3244.8,1503.15,1056.45,5299.35,232.25,2987.35,4224.6,540.15,2480.5,534.05,1485.5,6903.35,203.95,3261.4,624.7,665.25,1498.75,469.6,335.25,17414.8,1000.55,2497.2,757.85,999.55,2728.6,3659.3,732.35,117.25,4198.6,7432.7,665.5,1782.55,418.85,781.95,717.75,1479.25,972.9,804.0,2205.35,123.35,148.45,2928.35,1504.75,718.7,368.1,1100.1,6015.6,12282.25
2021-06-24,950.9,1737.9,3203.25,1559.2,1080.0,5277.65,231.15,3043.25,4250.35,549.05,2490.15,528.75,1506.25,6961.95,203.25,3373.6,634.05,664.8,1498.9,466.1,334.65,17619.75,1002.15,2487.4,757.45,1000.65,2706.75,3689.1,739.15,118.0,4226.9,7527.45,679.0,1780.85,417.2,791.8,719.6,1504.05,989.7,813.45,2153.5,122.0,146.4,2906.95,1508.5,709.9,369.05,1113.15,6043.6,12333.25
2021-06-25,957.1,1735.0,3439.0,1574.2,1089.5,5309.3,230.85,3003.9,4248.75,547.5,2448.65,535.1,1515.1,6923.0,205.05,3380.8,649.0,672.25,1506.85,470.05,339.65,17506.7,1007.15,2509.2,757.6,1012.9,2720.8,3670.05,761.35,116.05,4196.15,7649.0,689.5,1753.85,428.8,794.25,725.95,1523.85,995.65,805.15,2104.45,120.9,148.75,2939.2,1519.45,712.2,375.9,1165.25,6075.8,12486.6
2021-06-28,963.05,1733.05,3454.15,1571.8,1105.1,5404.25,231.85,2982.95,4314.4,547.4,2460.2,531.2,1508.35,6869.45,203.6,3336.75,650.3,676.3,1520.6,467.15,342.8,17506.15,1002.1,2494.95,765.65,1008.9,2740.45,3667.25,762.4,116.15,4183.45,7596.25,695.35,1728.05,426.75,793.5,696.2,1514.45,985.3,809.1,2086.0,122.35,147.2,2943.65,1525.75,716.25,382.3,1184.0,6037.05,12377.9
2021-06-29,979.6,1705.85,3591.15,1563.05,1088.15,5433.1,236.0,3001.5,4356.15,542.6,2492.55,524.95,1502.05,6824.7,203.3,3340.85,640.1,677.6,1503.3,466.25,341.55,17599.25,999.4,2501.2,758.05,1018.15,2705.1,3657.15,751.95,117.6,4124.65,7487.5,685.9,1731.6,421.5,781.6,686.5,1510.9,983.6,805.4,2087.8,119.4,144.5,2927.5,1523.55,711.0,374.25,1172.55,6052.4,12299.9
2021-06-30,971.9,1705.85,3619.85,1580.8,1095.45,5423.05,232.4,2992.7,4408.25,545.65,2471.3,525.65,1497.9,6776.0,202.7,3345.75,630.9,675.45,1498.75,468.1,339.6,17633.0,1008.15,2475.25,754.4,1016.35,2671.15,3649.65,748.3,116.4,4133.85,7515.9,683.9,1732.5,419.2,777.7,686.3,1500.55,983.5,792.85,2110.65,117.7,146.65,2902.6,1507.55,703.7,372.05,1166.6,6015.85,12109.05
2021-07-01,978.1,1716.1,3678.45,1560.4,1085.15,5558.5,230.8,3021.6,4435.7,539.35,2478.0,522.65,1486.75,6707.25,203.0,3341.5,630.85,684.15,1500.3,462.75,344.25,17646.2,1006.9,2459.4,756.05,1007.7,2675.3,3595.8,746.45,117.35,4204.55,7584.4,680.55,1740.3,420.4,779.45,685.75,1492.3,985.5,791.5,2097.95,118.85,145.65,2922.5,1490.25,703.1,379.4,1163.55,5967.15,11816.45
2021-07-02,979.2,1715.15,3733.2,1567.8,1089.4,5575.7,227.95,3005.0,4519.65,538.6,2487.3,525.0,1480.4,6719.9,202.4,3325.45,640.25,681.25,1489.75,462.75,344.9,17602.0,1007.2,2475.7,763.6,1009.65,2661.0,3545.3,750.65,117.5,4175.35,7573.85,671.3,1754.75,424.4,782.6,687.5,1485.65,984.65,799.35,2129.05,118.45,147.65,2919.85,1422.05,710.4,376.05,1136.0,5997.75,11750.45
2021-07-05,974.7,1731.1,3718.1,1578.95,1074.65,5537.9,230.3,3014.8,4559.95,536.35,2499.05,523.95,1495.45,6719.85,203.65,3321.0,647.85,680.2,1489.7,459.7,346.1,17641.35,1009.85,2494.9,766.3,1020.55,2701.05,3523.55,760.35,118.6,4201.5,7599.45,672.75,1749.9,432.65,791.75,677.9,1507.95,979.75,807.6,2150.2,120.95,149.9,2938.05,1394.35,710.05,389.55,1156.85,6072.7,11923.1
2021-07-06,969.1,1755.35,3706.25,1562.2,1049.55,5539.45,228.8,3002.5,4524.2,532.6,2472.5,526.1,1534.7,6933.05,202.5,3262.3,650.3,673.25,1497.25,458.05,316.9,17470.1,1023.15,2496.4,762.6,1031.05,2711.15,3519.0,758.35,117.65,4195.4,7514.95,673.15,1762.8,429.75,781.9,680.05,1505.5,972.05,803.3,2124.8,121.5,147.5,2919.25,1414.8,712.7,385.35,1167.25,6202.4,12090.8
2021-07-07,965.2,1761.8,3715.6,1564.6,1045.9,5562.1,230.95,3040.1,4552.55,532.15,2481.65,529.6,1539.5,6925.1,203.75,3274.95,654.0,680.1,1493.85,460.5,317.1,17716.95,1014.4,2529.2,763.05,1044.9,2710.85,3521.35,762.9,117.45,4188.25,7449.4,690.4,1727.25,432.85,778.9,685.2,1516.45,975.35,816.9,2110.05,119.9,147.55,2913.35,1425.65,720.1,393.65,1218.65,6198.6,12374.15
2021-07-08,950.65,1732.3,3671.4,1560.75,1060.15,5466.75,231.15,3028.3,4510.5,531.0,2447.55,525.3,1520.45,6901.9,202.0,3258.5,641.9,666.9,1475.45,458.2,306.35,17618.9,1021.6,2512.05,763.3,1045.45,2729.3,3491.4,754.4,117.45,4077.3,7401.2,668.25,1726.35,424.45,776.25,681.3,1500.7,976.8,814.1,2092.6,117.05,146.25,2900.4,1425.9,711.7,383.1,1189.75,6117.8,12333.9
2021-07-09,959.8,1720.05,3725.9,1562.9,1051.75,5460.3,230.25,3010.6,4599.7,525.8,2451.45,536.25,1502.0,6899.55,201.35,3208.15,638.55,667.9,1500.15,456.9,306.3,17636.0,1019.6,2496.45,765.95,1039.95,2712.15,3475.95,747.35,117.8,3995.9,7425.7,681.55,1720.6,423.75,771.55,683.25,1499.6,976.85,814.55,2071.2,117.9,146.7,2896.8,1431.35,728.5,390.05,1239.35,6136.15,12854.75
2021-07-12,959.85,1731.95,3747.4,1547.85,1056.6,5494.3,229.0,2999.4,4588.75,525.85,2444.15,529.65,1487.0,7093.75,201.1,3193.1,646.25,668.55,1536.15,451.0,307.45,17641.4,1033.45,2476.95,775.9,1049.3,2709.5,3470.4,753.6,117.85,3956.15,7470.1,694.45,1719.85,427.45,772.85,682.95,1500.75,979.45,821.45,2084.1,118.55,146.4,2898.2,1420.7,718.05,388.35,1226.95,6149.55,12908.9
2021-07-13,965.65,1747.15,3750.3,1544.95,1050.15,5437.1,228.65,2993.85,4606.05,524.85,2436.7,530.05,1501.85,7128.85,201.85,3187.55,664.95,683.0,1576.65,450.25,310.95,17691.9,1052.65,2544.9,772.85,1055.9,2706.7,3485.5,770.75,119.9,3966.1,7430.35,701.4,1724.25,429.1,781.15,693.4,1513.6,967.95,831.95,2099.7,120.4,148.1,2904.1,1417.7,704.0,392.25,1228.75,6154.3,12909.4
2021-07-14,977.15,1748.15,3754.8,1576.9,1078.5,5390.85,229.95,3001.95,4623.2,561.7,2414.85,530.05,1499.15,7118.05,204.1,3214.55,664.35,685.95,1567.8,448.7,309.55,17539.7,1052.4,2531.1,768.2,1052.6,2700.0,3485.75,770.05,120.75,3953.85,7326.75,700.4,1710.35,431.05,786.15,688.5,1544.7,989.45,819.75,2086.0,120.8,148.15,2900.7,1402.05,697.25,391.65,1244.7,6133.9,12991.2
2021-07-15,973.6,1750.05,3762.35,1580.8,1112.45,5393.65,230.4,2983.6,4607.3,575.9,2412.35,525.45,1520.7,7189.65,206.25,3202.95,667.45,683.0,1557.25,447.05,310.25,17621.85,1052.95,2540.1,772.35,1055.1,2667.5,3460.85,774.15,120.3,3940.0,7307.0,699.1,1701.55,431.7,779.9,693.65,1609.35,1039.75,836.25,2082.35,116.9,146.7,2884.65,1407.95,699.1,401.45,1255.95,6129.7,12958.95
2021-07-16,977.15,1749.5,3779.1,1555.45,1103.15,5406.55,233.85,2989.3,4757.6,577.75,2417.4,541.15,1522.35,7334.55,207.9,3194.8,660.3,688.6,1572.3,448.0,311.25,17654.2,1050.25,2536.9,763.0,1044.3,2617.25,3441.0,771.15,119.1,3931.95,7303.55,703.6,1695.35,430.0,779.8,698.0,1618.75,1005.0,837.55,2112.4,116.8,145.55,2904.7,1395.5,687.6,405.5,1278.45,6125.45,12745.7
2021-07-19,974.0,1722.8,3883.75,1541.7,1094.2,5419.35,233.15,2981.95,4807.45,573.8,2408.65,538.45,1471.0,7312.35,207.75,3184.6,655.9,689.25,1558.8,453.9,308.85,17752.45,1037.85,2481.65,765.55,1015.85,2579.75,3450.15,755.2,121.4,3882.85,7165.55,698.4,1680.35,427.9,775.8,678.7,1609.6,1000.2,833.25,2098.95,114.6,144.45,2887.1,1380.6,673.7,396.95,1266.4,6015.4,12721.1
2021-07-20,955.15,1702.65,3882.95,1550.05,1087.2,5344.05,231.3,3159.05,4787.85,568.1,2434.9,525.75,1443.15,7424.7,206.8,3205.8,641.9,676.45,1574.1,453.8,302.15,17856.1,1014.75,2458.75,757.1,981.55,2554.85,3433.55,745.75,118.45,3905.4,7232.7,682.0,1671.4,420.9,760.2,663.45,1590.35,977.2,814.25,2093.8,112.6,142.9,2839.0,1365.7,672.6,383.0,1233.35,5941.85,12597.15
2021-07-22,949.9,1707.2,3985.3,1590.2,1148.6,5384.5,233.25,3106.75,4843.25,584.2,2378.15,546.7,1448.7,7459.0,207.0,3216.35,655.95,687.3,1582.05,460.9,302.55,17994.8,1026.0,2490.3,764.2,992.15,2560.1,3425.3,746.75,119.2,3853.2,7299.55,716.55,1701.75,422.05,758.45,662.1,1642.15,978.6,828.0,2120.7,115.5,144.7,2838.25,1416.75,691.8,393.5,1273.0,6195.55,13064.6
2021-07-23,948.0,1722.95,3918.9,1590.45,1131.0,5422.15,233.0,3083.75,4824.75,599.15,2358.1,548.3,1442.75,7490.3,212.4,3212.85,676.65,694.0,1549.5,461.35,295.55,18143.95,1050.45,2482.5,775.15,989.3,2549.65,3439.8,755.4,118.5,3841.9,7293.85,717.55,1700.95,428.9,764.2,665.35,1611.75,994.0,819.7,2105.7,115.3,144.1,2835.0,1401.65,680.05,391.75,1281.4,6180.9,13201.2
2021-07-26,950.55,1740.6,4100.35,1603.9,1120.2,5411.25,232.7,3061.2,4921.15,590.45,2348.7,544.05,1434.55,7616.7,211.15,3197.55,676.75,703.4,1550.25,456.0,293.15,18101.35,1076.65,2464.3,776.35,981.3,2563.2,3482.0,756.3,119.35,3836.35,7235.8,704.55,1722.85,423.3,754.3,663.1,1597.6,1000.3,819.95,2076.85,114.55,144.0,2810.25,1403.9,682.8,400.05,1297.95,6162.45,13525.05
2021-07-27,913.1,1697.95,4078.25,1602.55,1120.85,4843.35,231.85,3028.65,4791.4,591.45,2342.4,540.55,1439.75,7596.25,208.65,3182.95,677.45,688.3,1518.7,453.3,291.4,18226.1,1105.15,2433.95,769.75,975.8,2571.35,3450.75,731.7,118.85,3821.4,7240.25,710.65,1729.05,429.95,745.55,668.75,1608.25,992.0,812.75,2055.0,114.65,142.45,2793.85,1396.75,663.2,417.35,1330.65,6231.45,13807.85
2021-07-28,889.9,1652.85,4028.4,1605.6,1119.55,4731.75,228.1,3004.1,4890.6,591.95,2361.4,567.9,1417.3,7654.65,209.1,3197.8,685.05,687.8,1533.55,453.45,284.45,18022.55,1133.4,2425.8,754.9,992.75,2550.4,3424.1,722.9,116.8,3818.5,7165.05,721.7,1723.55,425.5,728.7,664.85,1594.2,983.1,814.65,2037.35,114.35,144.05,2777.7,1399.9,665.4,416.3,1365.0,6262.0,13970.55
2021-07-29,883.1,1641.65,4038.75,1617.0,1127.8,4672.65,167.4,2997.45,4843.8,590.45,2334.75,567.15,1418.25,7700.45,206.05,3195.8,687.5,703.0,1544.6,449.1,292.9,17914.75,1128.85,2414.8,751.2,992.05,2528.15,3405.6,717.25,116.75,3763.75,6993.5,748.4,1739.15,441.55,731.45,662.65,1596.0,1007.6,819.7,2053.25,114.75,142.15,2745.7,1400.25,659.65,458.1,1458.6,6400.1,14599.05
2021-07-30,920.05,1654.8,4035.0,1610.5,1209.55,4711.2,171.15,2958.45,4906.1,587.15,2333.3,561.65,1426.45,7619.2,204.95,3167.45,682.5,773.95,1551.35,445.5,293.95,17702.65,1098.6,2441.15,756.25,981.0,2530.25,3423.4,708.9,118.2,3829.6,6977.7,736.95,1714.55,431.8,743.1,664.05,1601.45,1024.95,808.55,2035.3,115.3,143.3,2763.3,1420.25,674.5,444.8,1434.3,6228.1,14222.2
2021-08-02,921.05,1665.1,4048.15,1631.55,1210.7,4701.55,171.0,2974.05,4928.95,592.25,2332.8,565.15,1422.65,7642.05,207.3,3219.4,681.4,775.0,1591.65,457.8,296.85,17714.65,1107.2,2462.05,759.55,988.0,2602.6,3504.65,721.15,117.75,3841.55,7076.95,746.7,1771.55,434.9,757.7,670.35,1613.95,1035.4,791.05,2072.5,117.1,143.9,2782.2,1438.2,692.0,445.8,1410.05,6200.5,14125.15
2021-08-03,928.15,1685.65,4092.7,1655.2,1226.25,4721.7,174.45,3027.0,5006.85,599.4,2386.85,580.2,1434.7,7843.25,209.9,3284.9,690.4,794.8,1592.4,463.4,303.7,18284.1,1131.7,2554.65,767.65,1022.05,2649.3,3573.2,738.6,117.65,3828.2,7199.4,740.3,1840.2,446.5,770.85,673.8,1634.35,1039.45,790.55,2087.75,117.9,144.25,2819.1,1442.8,705.05,448.8,1407.2,6331.9,14295.0
2021-08-04,939.65,1749.95,4066.4,1649.25,1216.5,4768.8,175.25,3018.6,4964.25,596.8,2377.1,574.4,1465.3,7750.0,208.6,3273.95,714.65,785.75,1554.85,457.15,298.15,18057.35,1136.85,2676.05,758.75,1020.55,2641.8,3578.3,753.8,117.85,3832.0,7102.9,747.25,1799.6,456.95,766.25,675.3,1623.2,1039.95,785.0,2103.75,117.35,144.7,2805.5,1429.55,694.7,442.7,1416.2,6359.15,14187.2
2021-08-05,945.4,1771.75,4073.75,1653.55,1248.2,4782.3,175.2,2988.4,4923.55,600.9,2357.7,598.7,1484.85,7659.0,215.25,3283.95,702.45,786.15,1537.4,453.5,299.7,18208.75,1134.75,2661.7,768.35,997.7,2732.15,3611.15,749.3,116.5,3818.75,7027.55,763.25,1799.3,441.85,759.35,669.5,1627.4,1061.15,777.25,2134.25,116.85,145.45,2818.8,1432.35,693.55,443.1,1446.6,6248.25,13994.9
2021-08-06,911.3,1777.2,4088.05,1650.2,1264.6,4786.3,175.0,2966.45,4916.0,598.0,2371.5,607.9,1492.65,7527.65,214.25,3309.8,697.65,785.2,1531.0,455.6,300.05,18020.65,1150.7,2628.1,781.35,1029.5,2747.35,3604.0,740.85,117.65,3847.85,7100.8,757.35,1787.75,435.65,758.25,673.4,1610.35,1049.95,777.3,2089.05,116.65,146.1,2833.8,1536.65,710.7,442.15,1428.85,6224.3,14005.65
2021-08-09,918.65,1780.9,4003.7,1663.3,1287.45,4818.5,176.45,2992.55,4905.7,596.8,2384.5,599.25,1503.9,7495.65,213.8,3322.7,702.85,788.8,1512.15,452.5,298.1,18202.3,1136.45,2623.9,764.85,1042.8,2729.0,3636.1,755.5,116.7,3855.15,7081.75,747.35,1799.15,433.4,774.95,667.0,1597.45,1050.55,778.1,2077.15,115.0,143.25,2836.3,1493.4,699.9,434.7,1412.2,6193.15,14242.9
2021-08-10,912.6,1813.25,4062.8,1677.25,1323.05,4769.75,172.6,2977.15,4955.05,603.85,2381.8,622.2,1507.65,7474.15,209.85,3333.9,700.9,793.35,1490.6,444.7,294.2,18273.3,1127.6,2671.65,771.9,1033.6,2734.35,3637.2,761.55,114.35,3797.95,7001.95,722.15,1799.2,426.45,786.3,670.3,1588.45,1063.7,771.1,2088.05,114.85,142.2,2797.05,1446.5,693.0,426.95,1373.6,6170.1,14036.5
2021-08-11,909.85,1780.6,4026.35,1677.55,1323.6,4744.85,176.35,2972.6,4919.1,601.25,2390.45,620.85,1494.95,7452.45,208.65,3344.2,693.55,779.55,1502.4,450.0,295.45,18167.8,1135.4,2658.5,765.0,1041.2,2718.25,3625.5,760.8,116.95,3727.15,7021.5,749.1,1789.4,428.05,778.7,666.65,1583.3,1066.95,773.8,2117.3,117.0,143.95,2781.6,1437.05,699.15,436.65,1426.2,6167.8,14206.2
2021-08-12,905.3,1787.7,4133.1,1689.6,1386.55,4716.4,187.0,2975.5,4908.85,605.85,2392.3,623.15,1501.4,7468.7,208.9,3351.75,701.35,778.65,1492.3,448.15,306.0,18133.85,1134.05,2668.75,774.25,1035.35,2616.55,3620.8,757.35,119.15,3769.35,7012.0,748.9,1823.6,427.15,776.2,674.95,1623.45,1096.5,777.1,2110.5,116.25,144.4,2782.95,1442.9,704.05,437.25,1435.35,6199.5,14340.7
2021-08-13,894.4,1788.0,4064.1,1712.2,1383.15,4652.2,184.75,2988.7,4948.7,615.5,2404.5,637.05,1526.2,7460.7,211.45,3463.4,704.8,778.3,1496.9,454.9,307.25,18269.55,1138.6,2704.15,807.45,1024.15,2546.8,3579.55,759.9,118.25,3825.75,7002.2,749.05,1837.9,431.2,778.65,670.5,1668.4,1119.45,779.1,2145.65,116.1,143.75,2772.2,1437.0,704.15,442.05,1461.65,6156.55,14317.5
2021-08-16,888.25,1782.35,4345.1,1704.4,1367.85,4661.15,180.7,2971.4,4898.95,614.05,2426.4,634.05,1530.6,7346.65,210.9,3472.95,702.65,780.8,1490.9,464.0,303.7,18295.25,1139.1,2731.15,802.15,1019.0,2495.85,3655.3,762.0,118.85,3748.45,6826.85,761.65,1837.2,424.85,799.3,673.55,1656.1,1123.65,772.8,2173.5,115.5,142.0,2747.35,1430.1,706.9,441.75,1519.4,6377.15,14549.3
2021-08-17,904.65,1788.35,4920.5,1741.65,1413.7,4700.5,183.25,3015.3,4908.35,634.9,2483.8,626.35,1514.65,7409.05,209.2,3553.05,701.2,784.15,1481.0,465.0,297.7,18732.55,1134.8,2738.4,832.8,1000.2,2515.65,3696.5,756.75,117.4,3807.45,6885.4,744.25,1874.45,421.5,790.65,669.4,1638.75,1142.95,760.75,2164.25,113.85,139.25,2782.6,1441.65,692.65,436.6,1503.7,6410.1,14737.25
2021-08-18,908.85,1749.7,4787.9,1733.45,1412.5,4687.05,180.6,3001.55,4910.45,629.4,2486.05,622.95,1513.0,7601.45,208.95,3560.55,688.3,782.9,1501.2,463.5,293.35,18911.0,1114.05,2710.75,841.4,989.65,2589.65,3720.75,754.4,116.55,3833.05,6840.1,737.45,1880.3,419.7,791.35,671.05,1632.85,1134.25,762.2,2172.65,113.2,138.35,2763.6,1460.0,705.4,426.95,1500.45,6544.1,15006.35
2021-08-20,890.85,1703.55,4746.5,1732.95,1399.2,4556.0,178.6,3112.95,4818.7,620.05,2619.4,613.7,1514.75,7493.35,208.9,3559.5,680.7,761.15,1484.65,455.2,283.1,19571.25,1125.3,2722.05,847.3,979.45,2601.65,3895.95,740.25,114.15,3751.5,6850.9,684.6,1876.8,406.7,785.65,667.85,1593.6,1117.35,728.25,2148.25,110.2,135.6,2697.5,1430.1,687.2,403.65,1375.6,6661.1,14978.55
2021-08-23,898.35,1716.85,4743.25,1738.75,1416.0,4514.85,175.65,3077.45,4874.65,628.85,2634.15,622.65,1524.6,7351.0,206.3,3637.4,682.7,759.35,1440.65,451.7,276.95,20021.05,1135.45,2721.95,832.5,988.6,2544.0,3866.25,736.1,113.4,3668.25,6825.9,684.2,1870.35,409.5,765.9,668.8,1580.75,1163.1,718.95,2162.35,111.75,133.95,2680.6,1396.7,668.3,406.85,1358.65,6752.2,15271.9
2021-08-24,917.65,1704.9,4840.75,1720.85,1463.35,4587.4,176.6,3045.95,4863.2,633.55,2633.0,620.1,1558.85,7455.35,205.75,3613.2,694.45,771.35,1460.15,456.4,279.8,19779.85,1160.4,2691.25,836.9,1005.05,2547.9,3812.2,746.35,113.95,3714.75,6803.2,691.65,1869.6,417.6,778.15,671.1,1605.8,1152.9,731.05,2183.7,113.2,136.2,2675.85,1437.8,695.4,420.85,1404.65,6980.1,16461.7
2021-08-25,912.6,1697.2,4771.65,1735.55,1463.1,4548.95,175.5,3038.05,4856.5,631.65,2645.0,612.45,1557.4,7382.35,206.4,3659.0,691.05,769.05,1447.7,460.7,284.4,19909.85,1156.15,2699.25,836.0,1005.55,2579.5,3842.8,739.05,114.0,3689.65,6711.45,683.85,1822.65,416.25,772.05,687.55,1593.8,1154.35,726.1,2202.6,115.65,138.85,2673.95,1475.35,720.75,430.7,1390.2,6944.95,15904.4
2021-08-26,911.3,1697.5,4700.4,1727.7,1449.5,4503.5,173.1,3039.65,4846.7,628.95,2666.4,586.9,1554.8,7307.1,204.6,3671.85,698.8,760.55,1439.05,466.75,284.3,20052.7,1151.8,2700.35,853.3,1001.5,2578.75,3930.9,746.35,112.75,3691.4,6608.6,672.0,1815.35,410.75,781.4,698.85,1595.75,1167.45,719.65,2230.45,115.55,137.3,2647.55,1475.7,721.7,424.1,1375.05,6931.95,15958.8
2021-08-27,923.9,1713.55,4765.1,1708.8,1445.4,4600.55,174.35,3036.8,4910.7,634.95,2677.95,595.15,1548.45,7565.6,205.9,3720.15,699.75,771.8,1458.3,471.3,285.75,19957.35,1184.05,2718.2,847.95,990.2,2576.1,3941.55,752.4,113.4,3699.45,6624.85,677.5,1822.55,412.45,775.15,704.1,1638.1,1162.95,729.25,2227.4,116.65,138.55,2674.05,1506.05,727.0,437.9,1384.15,6966.6,16195.6
2021-08-30,934.7,1735.85,4757.55,1698.05,1419.2,4677.85,175.5,3108.75,5104.25,632.45,2687.7,620.45,1568.25,7703.8,208.0,3701.3,713.65,787.2,1471.15,472.55,291.95,19742.25,1180.7,2755.7,860.5,1005.1,2553.95,3986.35,784.05,114.95,3720.4,6796.9,686.55,1878.45,422.7,791.55,712.35,1660.1,1163.4,740.45,2270.25,120.15,143.6,2726.25,1516.55,730.0,448.05,1440.6,7165.5,16560.4
2021-08-31,947.8,1753.7,4969.55,1706.45,1447.65,4704.05,175.35,3201.35,5173.6,640.95,2724.1,664.05,1581.4,7832.45,211.3,3786.45,719.05,794.05,1500.4,471.65,287.3,19467.75,1192.05,2798.5,864.95,992.4,2679.25,3997.5,786.5,115.95,3727.85,6846.1,687.6,1921.6,426.05,793.3,717.75,1672.2,1182.3,741.25,2258.15,120.55,145.85,2741.85,1587.6,748.3,468.3,1450.25,7524.5,17148.75
2021-09-01,922.85,1746.65,5039.05,1677.75,1436.3,4763.45,175.65,3302.75,5202.65,642.05,2732.9,666.4,1579.1,7766.95,209.5,3714.95,719.9,788.5,1486.0,477.0,295.25,19826.85,1220.5,2747.75,867.45,998.75,2703.15,4015.35,798.9,115.4,3758.3,6784.9,676.65,1939.4,429.9,769.9,718.55,1686.4,1164.65,748.65,2267.1,119.7,144.2,2740.85,1565.2,744.75,458.1,1411.2,7519.6,16786.3
2021-09-02,955.25,1776.4,5043.5,1689.1,1437.8,4859.7,175.75,3301.6,5165.55,651.45,2801.05,666.5,1589.0,7952.75,209.75,3836.75,725.15,789.95,1499.25,479.8,293.15,20240.6,1243.4,2777.7,871.45,1010.1,2733.2,4086.1,802.7,116.5,3720.95,6792.9,685.05,1967.1,429.75,752.45,759.0,1686.2,1172.75,753.35,2294.4,118.65,141.6,2730.35,1570.55,753.85,456.95,1425.1,7498.45,16703.25
2021-09-03,941.1,1791.85,5014.55,1700.65,1441.95,4898.55,175.55,3338.8,5208.3,655.1,2766.7,658.45,1576.05,7929.85,210.6,3842.05,724.3,789.4,1510.45,491.3,295.55,20266.65,1244.15,2758.6,869.85,1003.75,2802.6,4124.2,798.0,117.0,3757.5,6863.1,690.9,2019.3,431.4,749.9,734.4,1691.5,1174.75,752.8,2388.5,123.1,146.35,2799.45,1565.55,754.9,461.3,1443.65,7523.4,16734.35
